,tweetID,OriginalTweetID,OrigLoc,OrigScrNm,RetweetCt
8936,2976990144,247399641,,AnonymousVideo,3.0
13390,2817049525,110759328,London,BitcoinByte,3.0
16846,29940936,15040988,New York City + Byron Bay ,geoff_deweaver,3.0
17168,236313608,265591149,New York,NantinaVgontzas,3.0
536,2733091027,482408064,"Schwerin, Germany",teite99,3.0
16978,3033072676,166284293,,JournalNEO,3.0
1352,2533811550,2717697042,USA,AlexFayman,3.0
6096,522316142,3343808051,أرض الله الواسعة ,egypt_today15,3.0
9870,1330930567,2425828392,Global,BespokeBids,3.0
6908,475678078,795521690,"London, UK",JamesKerLindsay,3.0
6900,20403895,3046129881,,AmChamEU_Trade,3.0
6036,2284098320,193178251,"Chicago, IL",ACGGlobal,3.0
6874,2546584819,1374510187,,NUFCinnocent,3.0
3522,1259349744,103822311,London,BNE_Group,3.0
9932,161243998,233978509,London,CER_London,3.0
2728,2530309800,20045684,The West not the Obama version,ultimateOne,3.0
12698,501391845,165948821,,TheICCT,3.0
3736,1088446500,398649958,Brussels,eububbIe,3.0
1372,856393128,95888692,"London, England",debtclear,3.0
6822,1499088811,2502499914,"Washington, DC, United States",AniShakari,3.0
7080,270921976,2574604046,US,MEBriefing,3.0
520,66308240,2918223952,,kheifa3,3.0
1812,974480149,108642770,,JamesMarsh79,3.0
8830,203154890,3123362343,,vtblr,3.0
1668,554498632,193223965,Cork,Planoltom,3.0
106,3111482895,367999975,Kent & London,Charlton_UKIP,3.0
3552,428315355,1018184786,"Vienna, Austria",EUtoIOsVienna,3.0
1128,974480149,9642792,"Cumming, GA - USA",AllFinance,3.0
1756,2788295746,239064343,"ÜT: 43.7697012,-79.3307827",quantlabs,3.0
16002,495933228,297031513,"Athens, Greece",ThanosChristo,3.0
6678,23420769,66444037,UK,dgreen_uk,3.0
26352,1604172288,222061457,"Melbourne, Victoria",Karamarkos,3.0
1176,1534140786,2719411939,North East Somerset,nesUKIP,3.0
3298,974480149,3147209685,"Brighton, East Sussex",Amril4Debt,3.0
16262,22323324,382580476,"Helsinki, Finland",heikki_hakala,3.0
7642,101269025,90602388,,nstamouli,3.0
16344,2320483578,2503672928,,amasehimika_bot,3.0
10930,19443377,47962856,Oxford UK,MichaelLee2009,3.0
9816,17868067,73760208,Berlin/Bxl/Lndn/Paris/Oslo/NYC,SonyKapoor,3.0
26316,34033504,50783672,"Lisbon, Portugal",NewsNavigator,3.0
5098,388187529,3046219918,European Continent,boycottgermany,3.0
26432,259984271,3355797693,Planet Earth,_WhoIsJohnGalt,3.0
17848,1373611190,283301194,Western North America,Haggisman57,3.0
1494,366705314,1272402678,Rio de Janeiro,ElenLazarou,3.0
1180,593741888,301474193,"Barcelona, Spanish r-Evolution",emmaviles,3.0
17542,1299248808,1670157139,Singapore,JacquesWerner,3.0
2238,2179506254,238436945,"Stanford, CA",Liberationtech,3.0
1338,103335570,2431632673,,meha_pri,3.0
2468,636021954,1851877248,DelMarVa - USA,TraderStef,3.0
3720,2473026932,2562009068,,AlexPosternak1,3.0
11988,111247911,3257007001,Ríocht Na Saor,RiochtNaSaor,3.0
12836,1147099788,3346642625,,justfightX,3.0
1486,3346642625,218264459,la terra firma,lisa_alba,3.0
4424,1646044446,22972870,"New Orleans, Dallas",BlanchardGold,3.0
7780,2409190063,17425055,"New York, NY",Ghostery,3.0
7514,90609779,37180323,"Stockholm, Sweden",meronina,3.0
56,2714579169,308130306,,Novorossiyan,3.0
2850,116717182,1975814814,,Drealmie,3.0
13372,283932101,211848704,Cairo,ahramonline,3.0
10810,20937304,106471365,"Geneva, Switzerland",netizenrights,3.0
3652,132955491,54042176,Orlando FL,jgreenhood,3.0
3742,253140072,500927893," Rue Montoyer 24, Bruxelles",EuropecheOrg,3.0
16570,3127993416,983356172,,EriSelfReliance,3.0
824,829458944,543251632,Matera,materahub,3.0
5034,974480149,2669939557,"Orange County, CA",iris_xyz,3.0
5020,77816846,20329271,"England, United Kingdom",PWilliamsTBF,3.0
1744,578329707,470438993,"Calgary, Alberta, Canada",moneyaftergrad,3.0
770,974480149,379759273,Denver,_weightloss284,3.0
1960,2827727531,2859409780,Winchester,BobCWinchester,3.0
6202,212504326,43203621,"Athens, Greece",akis_matoulas,3.0
6248,112944623,270437243,"Vancouver, British Columbia",CDHill9,3.0
3334,280227352,17870684,,Brusselsness,3.0
784,749554310,606785697,#EUSSR,CommonSenseASAP,3.0
3354,138411310,15302832,United Kingdom,UKBusinessLabs,3.0
14746,1678065738,85560804,Andalucia España,PhilipdClarke,3.0
11446,1122896395,32429400,"Brussels, global",PoliticoRyan,3.0
1432,3114191,68471639,"Galway, Ireland",speediecelt,3.0
6636,2214126716,607946179,"Brussels, Belgium",LotteLeicht1,3.0
1822,225423130,15038247,Copenhagen - Denmark,Mikkelsen,3.0
3210,365123359,2821392939,Global,ReFocus2015,3.0
8524,2202869202,258792332,Brussels,andreagavinelli,3.0
46,1045779703,2987791743,CUNT ),Springh33lJack,3.0
2020,572696541,2998408203,,Drudge_Report_,3.0
15780,1385244854,1285630338,"Rome, Italy",EricJLyman,3.0
2412,1712590502,165357686,Japan,rikkygogo,3.0
4218,244914420,113713793,"RT,Follow,Hashtag,Fav≠Endorse.",halilikaya,3.0
1596,425299390,3073258348,London 7&8 November,2015Socialism,3.0
1076,371839612,1517689790,London,DebtCamel,3.0
5684,95008798,115618332,"Washington, DC",SputnikNewsUS,3.0
26674,5980442,177828606,Planet Earth,Sqwizzey,3.0
11954,1693575048,217197823,the kingdom of kerry,gazzahead,3.0
9394,2223971572,33432445,Studying EU & World fr the US,EUSocialMedia,3.0
480,974480149,100409450,Global,Joy_of_Business,3.0
13902,728180250,309558781,Arizona,KellyRek,3.0
398,18106096,2461807988,Los Angeles/The Web,OneDayDecisions,3.0
8968,403343407,453815493,"Brussels, Belgium",dodspeople_eu,3.0
12548,21178239,20850297,London and Kent,jasonhollands,3.0
2766,1526759570,3091152155,,airmulp,3.0
8594,2300497376,2509971319,Vienna,StartUscc,3.0
26654,2206293030,317864513,"North East, UK",beemorag,3.0
838,3021131090,2950553029,worldwide,IRIA_Research,3.0
4938,20704893,14468282,Chicago,Glink,3.0
4770,3337017857,547865411,"Brussels, Belgium",v_stathopoulos,3.0
14406,524842574,44019567,Belgium,debackerphil,3.0
8036,282483966,1675779050,Ireland,IrelandUnlocked,3.0
858,245870559,1148691102,,awkward1110,3.0
14290,2532487766,2185081871,"The Hague, The Netherlands",LowlandsSN,3.0
8100,3063863775,111442679,Cumbria,Yorkshire_Hero,3.0
1444,974480149,2657368382,"Calgary, AB",BDOCalgaryDebt,3.0
1402,974480149,2362793988,"Cincinnati, Ohio",FinneyLawFirm,3.0
4280,258720422,256870926, NOW,Doomed_Society,3.0
6060,558568734,39516018,"Brussels, Europe",EU_Consumer,3.0
2660,945449192,39743812,,EconomicTimes,3.0
2062,133294380,1067999394,UK,EUEXIT,3.0
6718,23056912,466721952,London,SAlwadaei,3.0
6760,352020066,125995973,New York,EUatUN,3.0
16530,2309251638,2312558066,,TradingWithJohn,3.0
4888,140838527,2220009464,,mariannethyssen,3.0
12862,14186393,142696927,Europe,laurnorman,3.0
13192,331467423,230847428,FEMA REGION 2,TheRealNews365,3.0
5722,240700782,897627558,Roma,PE_Italia,3.0
5356,21755551,175402323,London,olafcramme,3.0
418,156593609,3348956673,"Athens, Greece ",athagram,3.0
2724,17039236,35445110,Athens,lampro74,3.0
2514,2316292856,3233685914,,TermMinimizer,3.0
13104,2809772036,896147360,"Edinburgh, Scotland",Indy_Alba,3.0
8872,3005758037,217752780,"Brussels, Belgium",UNinBrussels,3.0
3150,420746029,2258455962,España // SPAIN,RIBERABA,3.0
1544,2383660554,2348230212,Republic of Ireland,DebtSolutionsGT,3.0
7962,8017162,63691059,,AndyLangenkamp,3.0
15298,6664162,66357545,,MagsNews,3.0
8958,1722640027,94189746,"Brussels, Belgium",TomasWyns,3.0
742,576204076,2879691410,UK,Orcafree01,3.0
4270,561052828,2301041859,everywhere,h0t_p0ppy,3.0
14094,20049759,575835078,Ireland,Taleof2Treaties,3.0
7116,465158270,26868545,HEAVEN and EARTH,PatriotNation10,2.0
4784,19819827,957300818,Brussels,eurojewcong,2.0
444,974480149,235598769,,debtblast,2.0
7432,2190351606,174018262,The Netherlands,EurEnvlLaw,2.0
13096,2508224077,2348285898,#FreePalestine,BarbiRashid,2.0
13228,3141633336,29950404,"Cape Town, South Africa",Fin24,2.0
15594,125002265,355041236,Slovakia,creepersk,2.0
2154,2248458483,2385887136,,MeaganMacha,2.0
4000,1168472275,73420607,Ohio ,iluvmybrownies,2.0
4316,317377922,308130306,,Novorossiyan,2.0
24876,27693270,21023209,Washington DC,andrewkinva,2.0
25030,478804560,117810351,,WSWS_Updates,2.0
7290,438224887,708479918,Sweden,maria_engstrom,2.0
19072,16096986,115661067,Amsterdam,heleenkuiper,2.0
10680,884086051,106471365,"Geneva, Switzerland",netizenrights,2.0
4904,2242605600,2485636243," 8 Olivier Road, Kingston 8",EU_Jamaica,2.0
4740,336709081,2944131087,,thatswhytv,2.0
4708,212504326,2445309009,NYC-Athens Greece,mkpeters1011,2.0
10582,835937270,21223877,Brussels,Parlimag,2.0
436,3239192244,2889419032,,lizminnie01,2.0
24922,946083986,470520068,NYC,MarniHalasa1,2.0
24924,32745985,43203621,"Athens, Greece",akis_matoulas,2.0
4942,2987516222,300428071,"Virginia, US",NSingerDebtPaid,2.0
25064,414239336,477897704,,The1_2_3squid,2.0
4496,606234203,2468828556,,AndreyPanevin,2.0
13226,342768599,274119514,,thebahraini,2.0
4326,171514015,3045088997,"Los Angeles, CA",getgreenshield,2.0
25022,263515257,61125151,"Idaho, USA",idrobinhood,2.0
19540,1311093727,213994982,Eindhoven,mertenhou,2.0
13216,3346642625,324572101,UK,Redbaron9495,2.0
10746,326399355,575835078,Ireland,Taleof2Treaties,2.0
25988,2887264515,79972695,the fairytale....,liebeak,2.0
13464,1327379192,2243712522,"University of Sussex, England",CIEDresearch,2.0
2386,1367043446,3346392561,,Anon_Mabuse,2.0
14372,587198009,20263645,Amsterdam,Faaz71,2.0
19332,31412674,122714443,,10anta,2.0
2692,251497683,83420146,,amysteron,2.0
3130,1327023798,55510260,Pied-à-terre Barcelona.,TorrasLuis,2.0
9976,1378070544,3227742764,,CovertAnonymous,2.0
14044,502908681,528619408,,aylesburyowl,2.0
3106,2221824975,3107822670,,CCS_JessicaK,2.0
10026,1680954786,18525497,London,glynmoody,2.0
10028,1851615714,1464629118,"KO00XB / Rzeszow, Poland",SP8WJT,2.0
14050,546785733,36016773,Europe/Arabia/World,rupertbu,2.0
25638,90046091,70776910,"Miami, FL",michaelcdeibert,2.0
25648,2217724382,1688296502,UK,Taaherzadeh,2.0
25696,1062333396,14460241,"Brooklyn, NY",WilliamsJon,2.0
26266,1964286162,2477147719,Oporto,FeedMyCrave,2.0
25750,2990973880,2415129116,"Shenzhen, China",ThornyBastard1,2.0
10034,2761853959,2598298903,Worldwide,StormBringer15,2.0
26242,83811813,94421751,"Edinburgh, Europe",ToniGiugliano,2.0
1582,974480149,251909110,"Clackamas, OR",440dodge,2.0
25820,2428652603,46085908,"Athens, Greece",papadimi,2.0
26206,295150006,448516309,London ,SimonsAdviser,2.0
26200,286217515,1001929386,The Netherlands,Baka_62,2.0
26756,1220210221,3082445137,,KoubouzisGeorge,2.0
10484,62625898,607946179,"Brussels, Belgium",LotteLeicht1,2.0
9338,193223965,115909414,Drogheda,noelahogan,2.0
322,2201385836,1087353870,,Time4TruthNews,2.0
17790,351326977,2214003641,,PriscillaLakerv,2.0
1330,3218684799,51417371,Beerta,PiggyPower1,2.0
11012,2530670244,2466810082,US,mgds37,2.0
26926,470993901,17436585,Santa Monica,aprilritchey,2.0
542,191269022,119776130,,MommyTodayMag,2.0
22430,20627896,186606966,Earth,elumos,2.0
17786,1292275813,980332958,Karachi/Islamabad/Istanbul,FSDA_PPP,2.0
2464,2239963690,49299593,Sverige,nordstjarna,2.0
10496,1978995823,19722343,,europeaid,2.0
796,3051725225,887099450,,tofconspiracy,2.0
11058,3342582100,2240568670,Nigeria,Dein_kalio1,2.0
17736,2355712477,110759328,London,BitcoinByte,2.0
22560,317139568,2469606308,,WMBtweets,2.0
17720,14453704,245539132,,NationofChange,2.0
5900,1673784182,1241668944,Catalonia / Europe,CatalanVoices,2.0
12876,49157283,1014560119,Toronto-Citizen of Canada & US,ClareKuehn,2.0
10310,1414077008,568620657,London,eubusiness,2.0
10308,3031229014,140500047,"Huddersfield, England ",tom9182,2.0
14786,17732964,55810934,Milano ,Elena_Deve,2.0
12930,288725041,18164653,London,Arhsx,2.0
2368,245985617,556218135,United Kingdom,ManUtdSince1965,2.0
2248,377363894,366002682,Bristol,WECareRepair,2.0
6444,365624979,95699146,Paris,er1cmau,2.0
21088,54077915,2455471489,Berlin,bahareazady,2.0
13086,1131922818,97764463,Sheffield,StarSparkle_UK,2.0
6312,3304513709,3269941327,,SorataHalibo,2.0
6306,379066161,130078153,,AlcuinBramerton,2.0
6284,3056468552,95982652,East Sussex & global,blindspotting,2.0
10736,31099936,207441433,,bopanc,2.0
14302,437554687,1184103289,London,financialeyes,2.0
15286,120064855,26603208,"Manchester, UK",schestowitz,2.0
15300,532477927,1050125504,,VladkaVo,2.0
4024,974480149,619822803,Disqus.com/by/BeyondEitherOr/,BeyondEitherOr,2.0
4328,2240459337,218901217,http://featurestory.com,jackeparrock,2.0
13530,2743678871,622631678,Overal,StijlLoosNL,2.0
328,974480149,1394942084,,getitupforme,2.0
26862,262302919,21745651,London,anoncitizenhere,2.0
7866,20840869,181245414,UK,sonofr,2.0
9634,2397166208,1326653898,London,CER_IanBond,2.0
26814,86154446,264343696,,consul_general,2.0
19230,2530309800,3130930611,London,Dissident_News,2.0
7886,83161315,243393079,"Michael St George, Southern UK",A_Liberty_Rebel,2.0
26794,950590286,272431268,US,shortwave8669,2.0
4028,3170117280,1367043446,Everywhere,MonsterbuddyAjx,2.0
316,2782051218,608167944,"North Ayrshire, Scotland ",McAllister_Jon,2.0
10708,2181584432,247399641,,AnonymousVideo,2.0
10400,497207729,318965337,"Helsinki, Finland",PHakkarainen,2.0
19950,151086788,247176719,10km from amsterdam,paulrikmans,2.0
15420,27302348,42871150,Croatia (Zagreb),GraylingHR,2.0
10586,581391880,459136932,Almost there ,Stefx00,2.0
2678,974480149,387373496,"San Diego, CA",marybstorj,2.0
7388,79769567,2330998107,liverpool england,Carlfletcher15,2.0
13324,2874415893,315124926,,Adam1Baum,2.0
15386,36585824,97759921,South Africa,vitolaterza09,2.0
362,121855199,67879486,,CaptHaddock83,2.0
13388,106074367,14169130,Hong Kong,patrickpoon,2.0
10494,127995312,426940597,"Milan, Italy - Dublin, Ireland",suzannefitzp,2.0
19180,174037863,41109216,London UK,sashasimic,2.0
4006,974480149,3229610748,New Delhi,gregfrandolph,2.0
1344,1618455282,14641156,"Leith / Edinburgh, Scotland",simonbarrow,2.0
25984,19870134,211848704,Cairo,ahramonline,2.0
3464,2407168323,1244030850,Luxembourg/Bruxelles,AlexTHILLIER,2.0
26110,27839828,2458907334,Finchley,KhanUKIP,2.0
18890,115375853,19530463,"Hillsborough, Sheffield",lewisskinner,2.0
24576,3114191,629453969,"Washington, DC",LindaENemec,2.0
16732,15977038,121481740,"City of London & Surrey, UK",FutexLive,2.0
15878,3197264901,3068378374,"Manchester, UK",EuroMoveGM,2.0
20326,1228067772,998091066,"Ipswich, United Kingdom",dobbie1973,2.0
24628,3014689701,769754899,"Largo, FL",LanceTruPatriot,2.0
7912,155522617,40169925,"Manchester, UK",stefanbuzar,2.0
12554,94773294,2558450168,The Hague,EUKNnews,2.0
4948,2333392575,2793464462,West Midlands,XaiderTalks,2.0
7274,2750787818,260743284,Bruxelles,RPFranceUE,2.0
4854,49511290,27151820,South Florida,InSouthFlorida,2.0
5216,1716360103,90602388,,nstamouli,2.0
7220,2716590666,884068884,"Brussels, Belgium",EPEESecretariat,2.0
12564,2285325931,1953833186,Česká republika,KPMG_CZ,2.0
16458,16789906,246745350,,Dargagnan,2.0
7194,56195871,3057015868,"Union Square, NYC",OWSKitchen,2.0
8776,266490351,526244601,1984 ,1humanagenda,2.0
4828,786970177,2761984624,European Union in Canada,MarieAnnConinsx,2.0
538,2359344903,2870136989,"USA, CANADA, UK",df_tips,2.0
5698,125641951,1347418483,,4MAR1528,2.0
7474,57660626,3289983005,,EmphasisProject,2.0
16558,288963290,163770896,Europe,EUErasmusPlus,2.0
16542,2551829395,344621545,Europe,One1Europe,2.0
16560,2849165300,1709439680,Vientiane Laos,UNICEFLaos,2.0
7416,902276340,322226692,Chicago Illinois,PekalaLaw,2.0
5080,1403498196,2657996282,PachaMama,podecoLogicos,2.0
10806,361997258,231081762,TURKEY,TROfficeofPD,2.0
12540,135096804,2495875008,"London, Frankfurt and more",ecoeurope,2.0
2754,615368010,16270167,Bucks,BevEmans,2.0
6570,22667478,110250853,"Washington, DC",mtprimdahl,2.0
6010,208918080,3312929866,"İstanbul, Türkiye",CapaMagENG,2.0
8898,539653181,25886969,Canada,TwalRa,2.0
3330,3039733491,1313814055,The European Union,EuranetPlus,2.0
1110,121855199,142273522,Melbourne,TezzaCoops,2.0
20408,3025015287,1131352537,Singapore,STForeignDesk,2.0
17868,569457680,1278440773,The Universe,NoKingButJesus,2.0
22344,551522707,2854456381,,eurasiabus,2.0
6492,561781298,562236448,,ecmagenda,2.0
8882,165246692,76125538,Paris- Bruxelles,OlivierThomas_,2.0
6462,235212389,18436312,Freiberg,nibe,2.0
8718,16900232,10257602,"Thessaloniki, Greece",teacherdude,2.0
5300,402744581,2385839569,NH,CharlesPewitt,2.0
6438,17972627,2927048097,europa,openn_world,2.0
3690,3190388320,95888692,"London, England",debtclear,2.0
5338,340292277,391723359,,ChrisMaslanka,2.0
24654,1475383028,27819656,Toronto Tokyo Gilead SriLanka,Halibutron,2.0
1116,152682900,59272572,Toronto ,GPMonitor,2.0
7952,2788295746,193223965,Cork,Planoltom,2.0
16060,280050876,2434055898,,EPPENerji,2.0
5586,30955083,156469418,The Netherlands,bollemantj,2.0
570,2607633722,1103715715,United Kingdom,SperoPatria,2.0
3790,80929152,457010701,NoviSad☆Washington DC☆Brussels,miki_milosevic,2.0
15788,388444908,49054728,athens,mariadavou,2.0
3362,526244601,157761266,London - UK     New York - US,StephenPKendal,2.0
9074,221675675,413062600,United Kingdom,OpentoExport,2.0
1392,974480149,124432895,Rome,StefanoValvo,2.0
8998,1051482908,1269804157,"Podgorica, Montenegro",BenjaminPerks,2.0
20352,2393770592,2889971332,"#Brutalistan, USA",JSmithRus,2.0
7364,2628989514,2831262553,,Greg_5mith,2.0
7746,1114412137,557808797,"Miller Rosenfalck LLP, London",MR_StuartMiller,2.0
1244,974480149,387321550,DC,CI_Daily,2.0
4368,18022037,2617481322,,EnriqueCalvet,2.0
3270,1079236261,2203123790,United Kingdom,best4debt,2.0
1192,224746361,242687170,Bruselas,Abogacia_es_ue,2.0
26472,2390165938,15323244,,jadallah,2.0
3220,2582427774,367244350,halfway there,half__ro,2.0
13946,2528553697,17673666,europe,revsoc99,2.0
13982,1893394914,417858371,Brussels,EUPLPrize,2.0
22,212504326,49950912,Copenhagen,cphexplorer,2.0
4214,780194312,769876950,"Chicago, IL",HRWchi,2.0
26588,248222317,2474149333,"Den Haag, Zuid-Holland",Beharton,2.0
3476,212504326,144572972,,colin_odr,2.0
4662,3128297156,797430883,"Mahindra Group, India",Prakashukla,2.0
9742,2982559738,583775894,World,EstonianWorld,2.0
3722,236170649,1492333500,UK,No2DogMeatTrade,2.0
9956,1073809681,559468273,"Amsterdam, London",GaryKeywood,2.0
26680,2293443836,2640236203,,broadcastscot,2.0
6030,397567550,1222240146,"London, UK",AJHeadtoHead,2.0
26666,123074544,2293443836,Scotland,vFreeBirdv,2.0
25382,98737961,2305949045,,GotPropaganda,2.0
9794,2394313432,422145250,Canada,Prof_dhistoire,2.0
4168,2239963690,2481896449,,HananShamounNL,2.0
13820,240272752,463089162,,lenahlers,2.0
3140,974480149,77537857,manningtree essex uk ,climateguardian,2.0
14484,2613926054,2984266637,Finland Europe,EevaRuokosalmi,2.0
9592,3088701214,44424942,London,TheCityUK,2.0
10340,2202696772,719886282,"Brussels, Belgium",LOGOS_PA,2.0
2186,298139855,931173426,Milano & Bratislava,DarMagnani,2.0
2262,300459715,366070163,,presse2k,2.0
3368,161497051,317042569,Barcelona,UfMSecretariat,2.0
264,2782051218,546239230,Edinburgh,CaroleMagoha,2.0
7486,2267288613,135155476,Beside the sea,DamonMercy,2.0
17728,45662061,217197823,the kingdom of kerry,gazzahead,2.0
12420,595802967,26034441,IRELAND,jimfitzpatrick,2.0
512,66308240,2918223952,,kheifa3,2.0
3624,47111748,268630665,"Madison, WI",CriticalReading,2.0
6744,2669409754,3338463995,"Bruxelles, Belgique",EuropeanOnions,2.0
502,974480149,43027340,,US_Debt_Clock,2.0
1428,2206038469,772703208,St. Desales University,TheDonSean,2.0
16646,2847184744,294071256,,IFEX,2.0
3662,757752830,2857452438,"Boulder, CO",kickfurther,2.0
23954,590165011,2964584867,"White Plains, New York.",GeorgeShiber,2.0
8864,69583,317018025,London,LSE_ID,2.0
1420,2331625888,9307832,"Vitoria-Gasteiz, Euskal Herria",Txantxangorri,2.0
5282,18988747,49430686,WORLD,cmsNetherlands,2.0
12428,1417671793,370067163,"Bad Hofgastein, Austria",GasteinForum,2.0
5254,502166388,1978165356,,Stredni_trida,2.0
16444,2885773415,983356172,,EriSelfReliance,2.0
3450,974480149,2993911183,,wysyq,2.0
5476,1769794974,233978509,London,CER_London,2.0
24112,3177869226,2445175118,,JinGI2014,2.0
3600,974480149,1519205936,England,debtfreeoneday,2.0
17658,258881163,1314177962,"Manchester, UK",SLATUKIP,2.0
4536,41209211,143959357,Hollywood Babylon,diyhooligan,2.0
4532,974480149,2473118046,USA,LawLawyerNews,2.0
3610,403648218,3005969915,"Wales, UK",TheBionicDog,2.0
6902,206779364,23294872,London ,RgalpinBBC,2.0
8814,2780722525,313510104,Brüssel,LostinEU,2.0
2734,3214744053,3336719950,,Anon4dolphin,2.0
22294,242684651,1065153530,Italia,Mastiff48,2.0
17366,1948657260,2350408909,,hugoturner1969,2.0
10672,339527171,220487383,Brussels,balkannews,2.0
5664,212504326,203492349,The gates of hell,Wellofgrief,2.0
15626,2804061972,352516972,"Brussels, Belgium",timo_lange,2.0
3008,1101137088,992024588,,rosemaccork,2.0
1064,974480149,217011425,Los Angeles ,equitiescom,2.0
3012,3004039592,970845552,internet,Global_hackers,2.0
3928,1489908008,264200572,,dw_eco,2.0
3912,974480149,327705092,USA,_Debt_Lawyer,2.0
1066,974480149,20084346,"Vancouver, BC",equitiescanada,2.0
9156,85495832,128370270,Planet Earth (mainly) #Neuland,Lars9596,2.0
666,503718606,565249851,,Truth_Tellerzz,2.0
12050,526414236,1092199573,Polska,EastPartnership,2.0
20690,1722640027,105630657,Netherlands,jp_dutch,2.0
12152,402282591,142728197,Tunbridge Wells / Gallifrey,JamesWillby,2.0
16292,613764596,61783235,Cornwall,Cornishview,2.0
3224,54172831,137445715,The Wild West Of Ireland ,thesecondgoing,2.0
4546,1691542628,82761720,Australia,SocialistAllnce,2.0
8508,393997220,364762860,"London, UK",MikeSzaboCP,2.0
12272,456335294,384291643,Edinburgh,MarcoSiddi,2.0
3246,2811784014,1426612292,,Bugzbni,2.0
3250,2449120862,2982537323,,Anon_thr33,2.0
16410,2180031792,26786894,Budapest,LydsG,2.0
5716,2879379242,257415817,Brussels,EU_EESC,2.0
20650,52373577,968225418,,berndulrich,2.0
16828,75730426,382018744,Gauteng - South Africa,BolloDeanna,2.0
10864,2685680581,87398687,Madrid & Ciudad de México ☛,HectorGuzmanMx,2.0
8684,36314520,17586038,New York CIty,nyinvesting,2.0
8370,102348295,829060856,North West England / Brussels,TheresaMEP,2.0
3304,974480149,13728662,"ÜT: 43.699918,10.393938",marcomariaricci,2.0
17174,2845917181,2276327065,,eu_jew,2.0
18618,223866069,125371283,London,Humdiha,2.0
680,294033040,258904038,"Helsinki, Finland",maceochi,2.0
8502,317195256,3040460679,Brussels,SyriaEU,2.0
17486,2855791859,2791499260,Trumpton,Trump_ton,2.0
11702,888914514,633514033,worldwide,argcPALEO,2.0
3044,974480149,1602429074,Milan,ActionItalia,2.0
12110,1139799608,202610289,"North West, UK",akhanmep,2.0
3688,2543201337,3051725225,LONDON/ESSEX,stardust193,2.0
3062,1605694716,22972870,"New Orleans, Dallas",BlanchardGold,2.0
9050,359964702,968160601,,DMBRICH,2.0
8484,1391958840,372846595,Bellaterra,DrEnigma,2.0
3646,3300250966,26976420,"Solihull, England",SolihullCouncil,2.0
3580,2379357336,58685992,Free World w/ liberty & truth,jmb063,2.0
3086,578290364,18634281,London,Moneymagpie,2.0
15894,184506542,272429324,,mmic78,2.0
3112,2965069174,2617146691,,koncepcia_,2.0
9242,2319112904,3064052920,,CRUK_Policy,2.0
17482,86170779,139168617,Gosport UK,gjkcounselling,2.0
17196,45531244,2509971319,Vienna,StartUscc,2.0
8946,703862324,44890795,"18 Dawson Street, Dublin 2 ",eurireland,2.0
12026,2151353022,2969760609,Brussels,POLITICOEurope,2.0
23302,124737016,2513512869,,Helpful_Noisema,2.0
17250,917295078,120075938,"ÜT: 51.459078,-0.058437",nick_i_williams,2.0
9288,1052827903,1217750132,European Union,CAROcat2,2.0
8432,152687079,782303490,Firmly Grounded In Reality,DefiantLionUK,2.0
9266,25803823,50995683,Brussels,EUCouncilTVNews,2.0
15542,159095242,133823609,Co Sligo,wolfiewire,2.0
1538,3298082339,2307296534,Down The Rabbit Hole,JulieSheats,2.0
23150,469086244,17999966,EU / Merica,reFocusZone,2.0
4972,141137711,711266162,"Alicante, Spain",ManuelFMA,2.0
3320,3014689701,1662486636,,SJJargalsaikhan,2.0
18062,180788408,608534227,"Westworld, Delos",TheOncoming,2.0
8698,144230934,2325655543,London/Milton Keynes/Liverpool,opus_llp,2.0
4332,1858130414,2301041859,everywhere,h0t_p0ppy,2.0
9584,448701858,73877533,Kigali,igihe,2.0
8290,2202869202,258792332,Brussels,andreagavinelli,2.0
2954,3131333459,367999975,Kent & London,Charlton_UKIP,2.0
13266,270921976,2673267331,CANADA ,1957_Tintin_,2.0
9570,302634823,3129201515,"London, UK",RefugeeStudyBot,2.0
686,2420936184,1246622784,,BMcKTrade,2.0
20838,1270630717,126359862,Dublin Ireland,Dublinnewsguy,2.0
17462,138353256,19003991,"Brussels, Belgium",Berlaymont,2.0
9378,420357890,1943801340,,BudapestBeacon,2.0
17406,1422854154,533175734,England,GrindhouseDave,2.0
20804,2477973888,2528553697,,andersBigswede,2.0
20810,283493377,28072047,Barcelona,_oscar_reyes,2.0
9402,1197158138,1670601139,Brussels,EgmontInstitute,2.0
4640,2798847037,76014988,,GPPAC,2.0
9564,15207287,80295768,"Galway, Ireland",OMuiriosa,2.0
8328,331467423,230847428,FEMA REGION 2,TheRealNews365,2.0
1558,182366037,2719411939,North East Somerset,nesUKIP,2.0
8320,275202998,1280976728,"Europe, where else?",GeorgeKyris,2.0
9476,1004766954,437635075,"Hull, England",MercedesRosello,2.0
2906,239983916,2880341452,"Washington, DC metro area",TWTCLPodcast,2.0
2884,974480149,3166390973,"Toronto, Ontario",DodickLandau,2.0
9502,875952540,96316561,Netherlands,GenerationCO2,2.0
17476,1277202860,137281345,"Brussels, Europe",SusChem,2.0
8378,1828363278,254280603,"Chapel Hill, NC",MarkYusko,2.0
2910,2827068349,226694331,RTs not endorsements blah blah,GrinBins,2.0
17856,235932927,72692914,"Thessaloniki,Macedonia, Greece",fanitsak,2.0
15384,856393128,2718071340,London UK,Aperiointel,2.0
